Time,Time,Volume,Open,Close,High,Low
2022-06-05 14:00:00,2022-06-05 14:00:00,82,232.45,232.66,233.65,232.37
2022-06-05 15:00:00,2022-06-05 15:00:00,191,233.28,232.74,233.98,232.49
2022-06-06 11:00:00,2022-06-06 11:00:00,14836,239.49,239.18,239.59,237.6
2022-06-06 12:00:00,2022-06-06 12:00:00,188491,239.2,240.24,241.4,238.06
2022-06-06 13:00:00,2022-06-06 13:00:00,3660873,240.5,236.58,242.4,233.19
2022-06-06 14:00:00,2022-06-06 14:00:00,2797585,236.53,237.37,239.77,235.63
2022-06-06 15:00:00,2022-06-06 15:00:00,1766961,237.5,234.93,238.1,233.47
2022-06-06 16:00:00,2022-06-06 16:00:00,1674800,234.96,236.02,236.41,232.01
2022-06-06 17:00:00,2022-06-06 17:00:00,1361094,236.0,238.01,238.49,233.03
2022-06-06 18:00:00,2022-06-06 18:00:00,1115588,238.12,235.27,238.19,234.35
2022-06-06 19:00:00,2022-06-06 19:00:00,2209109,235.3,235.95,236.97,234.3
2022-06-06 20:00:00,2022-06-06 20:00:00,822152,235.95,235.81,236.69,235.29
2022-06-06 21:00:00,2022-06-06 21:00:00,9324,235.8,236.39,236.61,235.62
2022-06-06 22:00:00,2022-06-06 22:00:00,10082,236.31,235.85,236.43,235.62
2022-06-07 11:00:00,2022-06-07 11:00:00,19055,231.96,230.01,232.05,228.96
2022-06-07 12:00:00,2022-06-07 12:00:00,145697,230.01,229.61,230.47,229.18
2022-06-07 13:00:00,2022-06-07 13:00:00,3673252,229.57,232.57,234.67,227.79
2022-06-07 14:00:00,2022-06-07 14:00:00,3237727,232.62,236.28,237.45,230.37
2022-06-07 15:00:00,2022-06-07 15:00:00,1653639,236.28,235.32,236.52,233.09
2022-06-07 16:00:00,2022-06-07 16:00:00,1156509,235.36,235.61,236.21,233.54
2022-06-07 17:00:00,2022-06-07 17:00:00,1163824,235.65,236.03,237.43,235.22
2022-06-07 18:00:00,2022-06-07 18:00:00,824952,235.97,235.2,237.17,234.53
2022-06-07 19:00:00,2022-06-07 19:00:00,1933794,235.15,236.47,237.6,235.1
2022-06-07 20:00:00,2022-06-07 20:00:00,1228321,236.45,236.25,236.85,235.96
2022-06-07 21:00:00,2022-06-07 21:00:00,10848,236.25,236.48,236.5,235.98
2022-06-07 22:00:00,2022-06-07 22:00:00,6791,236.45,236.28,236.61,236.28
2022-06-08 11:00:00,2022-06-08 11:00:00,12145,238.19,238.7,239.22,237.6
2022-06-08 12:00:00,2022-06-08 12:00:00,110967,238.6,237.62,239.02,237.47
2022-06-08 13:00:00,2022-06-08 13:00:00,2839758,237.62,244.88,245.79,236.78
2022-06-08 14:00:00,2022-06-08 14:00:00,3565439,244.99,245.19,247.46,243.54
2022-06-08 15:00:00,2022-06-08 15:00:00,2006733,245.19,242.35,246.47,242.24
2022-06-08 16:00:00,2022-06-08 16:00:00,1646673,242.28,240.9,243.11,239.09
2022-06-08 17:00:00,2022-06-08 17:00:00,1179136,240.86,240.45,241.56,238.54
2022-06-08 18:00:00,2022-06-08 18:00:00,985845,240.52,239.65,241.23,238.82
2022-06-08 19:00:00,2022-06-08 19:00:00,1738552,239.67,239.42,240.7,238.79
2022-06-08 20:00:00,2022-06-08 20:00:00,1095842,239.42,239.75,239.9,238.97
2022-06-08 21:00:00,2022-06-08 21:00:00,4585,239.75,239.78,239.9,239.58
2022-06-08 22:00:00,2022-06-08 22:00:00,2136,239.77,239.79,239.83,239.72
2022-06-09 11:00:00,2022-06-09 11:00:00,19612,247.63,247.17,248.11,246.99
2022-06-09 12:00:00,2022-06-09 12:00:00,362721,247.24,245.11,247.35,244.0
2022-06-09 13:00:00,2022-06-09 13:00:00,3502300,245.17,248.3,248.64,241.46
2022-06-09 14:00:00,2022-06-09 14:00:00,4653430,248.26,248.83,252.99,246.94
2022-06-09 15:00:00,2022-06-09 15:00:00,2063933,248.72,245.22,248.99,244.55
2022-06-09 16:00:00,2022-06-09 16:00:00,1453467,245.29,245.08,246.3,243.41
2022-06-09 17:00:00,2022-06-09 17:00:00,1315830,245.11,243.66,246.05,242.24
2022-06-09 18:00:00,2022-06-09 18:00:00,1160291,243.69,240.78,243.69,240.77
2022-06-09 19:00:00,2022-06-09 19:00:00,2814439,240.78,237.31,241.13,236.92
2022-06-09 20:00:00,2022-06-09 20:00:00,1330727,237.31,238.13,242.22,236.96
2022-06-09 21:00:00,2022-06-09 21:00:00,22406,238.19,237.31,238.26,237.27
2022-06-09 22:00:00,2022-06-09 22:00:00,10033,237.33,237.44,237.53,237.19
2022-06-10 11:00:00,2022-06-10 11:00:00,7064,237.07,237.6,237.83,236.94
2022-06-10 12:00:00,2022-06-10 12:00:00,689961,237.6,230.67,238.82,230.37
2022-06-10 13:00:00,2022-06-10 13:00:00,4445964,230.68,232.01,237.17,229.26
2022-06-10 14:00:00,2022-06-10 14:00:00,3526636,231.88,229.29,232.55,228.24
2022-06-10 15:00:00,2022-06-10 15:00:00,2761567,229.28,228.13,230.12,225.64
2022-06-10 16:00:00,2022-06-10 16:00:00,1121115,228.14,227.22,229.0,226.67
2022-06-10 17:00:00,2022-06-10 17:00:00,1256003,227.27,229.35,230.4,226.08
2022-06-10 18:00:00,2022-06-10 18:00:00,1297967,229.36,231.41,232.16,228.37
2022-06-10 19:00:00,2022-06-10 19:00:00,2545061,231.44,229.95,231.99,229.24
2022-06-10 20:00:00,2022-06-10 20:00:00,2491967,229.95,232.08,236.54,228.69
2022-06-10 21:00:00,2022-06-10 21:00:00,111994,232.14,232.42,232.51,231.85
2022-06-10 22:00:00,2022-06-10 22:00:00,33315,232.42,232.78,232.82,232.42
2022-06-11 07:00:00,2022-06-11 07:00:00,530,230.71,234.19,235.4,230.71
2022-06-11 08:00:00,2022-06-11 08:00:00,133,234.11,233.73,234.94,232.95
2022-06-11 09:00:00,2022-06-11 09:00:00,145,232.91,234.89,234.89,232.78
2022-06-11 10:00:00,2022-06-11 10:00:00,148,233.77,234.11,235.23,233.77
2022-06-11 11:00:00,2022-06-11 11:00:00,94,234.89,235.06,235.06,233.77
2022-06-11 12:00:00,2022-06-11 12:00:00,97,235.19,234.98,235.19,234.11
2022-06-11 13:00:00,2022-06-11 13:00:00,121,234.19,234.48,234.98,233.44
2022-06-11 14:00:00,2022-06-11 14:00:00,91,234.56,234.31,234.89,233.52
2022-06-11 15:00:00,2022-06-11 15:00:00,45,233.52,234.56,234.56,233.52
2022-06-12 07:00:00,2022-06-12 07:00:00,127,233.94,233.19,234.65,233.03
2022-06-12 08:00:00,2022-06-12 08:00:00,194,233.11,231.72,234.11,231.31
2022-06-12 09:00:00,2022-06-12 09:00:00,158,232.5,232.91,233.48,231.48
2022-06-12 10:00:00,2022-06-12 10:00:00,27,232.99,232.29,233.28,232.29
2022-06-12 11:00:00,2022-06-12 11:00:00,339,233.07,231.8,233.07,230.06
2022-06-12 12:00:00,2022-06-12 12:00:00,203,232.58,232.09,232.66,230.7
2022-06-12 13:00:00,2022-06-12 13:00:00,333,231.31,230.26,232.91,230.02
2022-06-12 14:00:00,2022-06-12 14:00:00,224,231.08,232.01,232.01,230.1
2022-06-12 15:00:00,2022-06-12 15:00:00,439,231.23,231.72,232.54,230.1
2022-06-13 11:00:00,2022-06-13 11:00:00,20282,221.26,219.12,224.4,218.72
2022-06-13 12:00:00,2022-06-13 12:00:00,219142,219.13,220.25,220.97,219.12
2022-06-13 13:00:00,2022-06-13 13:00:00,4115930,220.15,217.46,224.36,217.03
2022-06-13 14:00:00,2022-06-13 14:00:00,4217215,217.46,215.57,219.1,212.58
2022-06-13 15:00:00,2022-06-13 15:00:00,2405252,215.52,219.18,220.57,214.54
2022-06-13 16:00:00,2022-06-13 16:00:00,1608870,219.2,217.09,220.94,216.98
2022-06-13 17:00:00,2022-06-13 17:00:00,1347515,217.08,217.23,217.42,214.93
2022-06-13 18:00:00,2022-06-13 18:00:00,1221736,217.21,214.63,217.28,213.98
2022-06-13 19:00:00,2022-06-13 19:00:00,3472276,214.61,213.58,215.15,212.54
2022-06-13 20:00:00,2022-06-13 20:00:00,2691091,213.58,214.17,214.83,213.52
2022-06-13 21:00:00,2022-06-13 21:00:00,16048,214.1,213.94,214.34,213.84
2022-06-13 22:00:00,2022-06-13 22:00:00,17521,213.97,214.49,215.06,213.91
2022-06-14 11:00:00,2022-06-14 11:00:00,12061,215.43,213.91,215.58,213.91
2022-06-14 12:00:00,2022-06-14 12:00:00,180939,213.91,216.43,217.8,213.68
2022-06-14 13:00:00,2022-06-14 13:00:00,3392024,216.35,215.73,219.12,209.61
2022-06-14 14:00:00,2022-06-14 14:00:00,3408100,215.72,213.51,216.51,209.74
2022-06-14 15:00:00,2022-06-14 15:00:00,2440239,213.51,219.37,220.11,212.68
2022-06-14 16:00:00,2022-06-14 16:00:00,1707003,219.37,219.64,219.93,216.95
2022-06-14 17:00:00,2022-06-14 17:00:00,2243964,219.65,219.2,224.07,218.6
2022-06-14 18:00:00,2022-06-14 18:00:00,1257027,219.22,218.2,221.12,218.2
2022-06-14 19:00:00,2022-06-14 19:00:00,2469961,218.26,218.85,219.76,215.55
2022-06-14 20:00:00,2022-06-14 20:00:00,1306236,218.68,218.53,218.95,218.2
2022-06-14 21:00:00,2022-06-14 21:00:00,10761,218.52,218.3,218.66,218.2
2022-06-14 22:00:00,2022-06-14 22:00:00,30545,218.46,220.64,220.92,218.46
2022-06-15 11:00:00,2022-06-15 11:00:00,4770,219.87,220.33,222.49,219.56
2022-06-15 12:00:00,2022-06-15 12:00:00,112979,220.26,220.06,220.44,219.12
2022-06-15 13:00:00,2022-06-15 13:00:00,3255467,220.06,222.55,223.88,215.92
2022-06-15 14:00:00,2022-06-15 14:00:00,3495618,222.59,222.08,226.27,220.19
2022-06-15 15:00:00,2022-06-15 15:00:00,1489955,222.02,224.12,224.37,221.84
2022-06-15 16:00:00,2022-06-15 16:00:00,1837158,224.16,223.79,226.45,223.64
2022-06-15 17:00:00,2022-06-15 17:00:00,1512061,223.81,225.96,227.04,223.67
2022-06-15 18:00:00,2022-06-15 18:00:00,5348797,225.96,227.93,233.31,221.33
2022-06-15 19:00:00,2022-06-15 19:00:00,4631852,227.96,230.67,232.64,226.96
2022-06-15 20:00:00,2022-06-15 20:00:00,2886782,230.67,230.06,231.31,229.85
2022-06-15 21:00:00,2022-06-15 21:00:00,24906,230.18,231.73,232.32,230.0
2022-06-15 22:00:00,2022-06-15 22:00:00,41188,231.73,232.99,233.15,231.5
2022-06-16 11:00:00,2022-06-16 11:00:00,17461,221.76,220.64,224.07,220.11
2022-06-16 12:00:00,2022-06-16 12:00:00,155170,220.59,221.82,223.37,220.5
2022-06-16 13:00:00,2022-06-16 13:00:00,3823321,221.88,217.13,222.95,216.52
2022-06-16 14:00:00,2022-06-16 14:00:00,2835015,217.03,215.0,218.71,214.88
2022-06-16 15:00:00,2022-06-16 15:00:00,2562542,214.98,214.27,216.91,213.34
2022-06-16 16:00:00,2022-06-16 16:00:00,1929412,214.24,212.11,214.39,211.45
2022-06-16 17:00:00,2022-06-16 17:00:00,2163239,212.11,209.54,213.36,209.39
2022-06-16 18:00:00,2022-06-16 18:00:00,2611724,209.54,207.81,209.79,206.61
2022-06-16 19:00:00,2022-06-16 19:00:00,4794415,207.81,210.97,211.2,207.41
2022-06-16 20:00:00,2022-06-16 20:00:00,3088103,211.02,210.87,212.09,210.63
2022-06-16 21:00:00,2022-06-16 21:00:00,24339,210.87,210.64,211.2,209.88
2022-06-16 22:00:00,2022-06-16 22:00:00,12988,210.8,210.54,211.04,209.8
2022-06-17 11:00:00,2022-06-17 11:00:00,13885,214.27,213.84,214.45,213.57
2022-06-17 12:00:00,2022-06-17 12:00:00,236630,213.89,211.51,214.04,211.37
2022-06-17 13:00:00,2022-06-17 13:00:00,5938667,211.53,216.67,218.76,209.36
2022-06-17 14:00:00,2022-06-17 14:00:00,3479012,216.65,213.1,217.01,211.05
2022-06-17 15:00:00,2022-06-17 15:00:00,2311127,213.07,213.36,216.25,212.03
2022-06-17 16:00:00,2022-06-17 16:00:00,1140012,213.47,215.08,215.77,212.65
2022-06-17 17:00:00,2022-06-17 17:00:00,1474579,215.11,216.06,217.65,214.84
2022-06-17 18:00:00,2022-06-17 18:00:00,1093203,216.09,215.29,216.92,215.12
2022-06-17 19:00:00,2022-06-17 19:00:00,3185758,215.3,214.51,215.86,213.84
2022-06-17 20:00:00,2022-06-17 20:00:00,6472555,214.51,214.5,214.83,214.4
2022-06-17 21:00:00,2022-06-17 21:00:00,15473,214.49,214.48,215.26,214.43
2022-06-17 22:00:00,2022-06-17 22:00:00,5967,214.49,214.34,214.5,214.24
2022-06-18 07:00:00,2022-06-18 07:00:00,452,214.13,213.58,215.52,212.13
2022-06-18 08:00:00,2022-06-18 08:00:00,509,214.51,211.66,214.51,210.44
2022-06-18 09:00:00,2022-06-18 09:00:00,179,211.59,212.71,212.99,211.52
2022-06-18 10:00:00,2022-06-18 10:00:00,555,211.86,212.37,214.47,210.91
2022-06-18 11:00:00,2022-06-18 11:00:00,406,211.45,212.17,212.85,209.2
2022-06-18 12:00:00,2022-06-18 12:00:00,206,212.3,211.38,212.3,210.57
2022-06-18 13:00:00,2022-06-18 13:00:00,152,211.32,211.86,212.65,211.04
2022-06-18 14:00:00,2022-06-18 14:00:00,145,212.78,211.52,213.12,211.52
2022-06-18 15:00:00,2022-06-18 15:00:00,188,211.45,212.51,212.61,210.71
2022-06-19 06:00:00,2022-06-19 06:00:00,48,211.52,210.57,211.52,210.57
2022-06-19 07:00:00,2022-06-19 07:00:00,712,210.47,209.27,211.42,208.74
2022-06-19 08:00:00,2022-06-19 08:00:00,309,210.14,210.31,211.42,208.9
2022-06-19 09:00:00,2022-06-19 09:00:00,236,210.24,211.02,211.62,209.6
2022-06-19 10:00:00,2022-06-19 10:00:00,424,211.08,211.52,213.68,209.94
2022-06-19 11:00:00,2022-06-19 11:00:00,115,211.15,210.84,212.1,210.84
2022-06-19 12:00:00,2022-06-19 12:00:00,48,210.78,211.83,211.96,210.78
2022-06-19 13:00:00,2022-06-19 13:00:00,264,210.74,210.78,212.17,209.17
2022-06-19 14:00:00,2022-06-19 14:00:00,194,210.88,210.1,211.9,209.9
2022-06-19 15:00:00,2022-06-19 15:00:00,91,210.04,210.78,211.83,210.04
2022-06-19 16:00:00,2022-06-19 16:00:00,6,210.71,210.64,210.71,210.64
2022-06-20 10:00:00,2022-06-20 10:00:00,479,210.57,213.88,214.86,210.57
2022-06-20 11:00:00,2022-06-20 11:00:00,727,213.95,214.62,216.23,212.03
2022-06-20 12:00:00,2022-06-20 12:00:00,564,214.55,215.98,216.79,214.48
2022-06-20 13:00:00,2022-06-20 13:00:00,279,215.04,214.0,216.01,213.86
2022-06-20 14:00:00,2022-06-20 14:00:00,458,214.96,214.2,215.63,213.13
2022-06-20 15:00:00,2022-06-20 15:00:00,376,214.13,216.05,216.94,213.79
2022-06-21 11:00:00,2022-06-21 11:00:00,23212,219.45,220.79,221.65,217.81
2022-06-21 12:00:00,2022-06-21 12:00:00,201718,220.92,220.68,221.4,220.46
2022-06-21 13:00:00,2022-06-21 13:00:00,4785742,220.72,232.84,233.24,220.7
2022-06-21 14:00:00,2022-06-21 14:00:00,5473024,232.94,238.49,238.86,231.02
2022-06-21 15:00:00,2022-06-21 15:00:00,4015321,238.42,236.11,240.41,235.97
2022-06-21 16:00:00,2022-06-21 16:00:00,2212309,236.09,239.37,239.56,236.06
2022-06-21 17:00:00,2022-06-21 17:00:00,2015982,239.42,239.5,241.19,238.81
2022-06-21 18:00:00,2022-06-21 18:00:00,1664506,239.54,239.11,240.76,238.26
2022-06-21 19:00:00,2022-06-21 19:00:00,3516112,239.15,234.63,240.09,234.2
2022-06-21 20:00:00,2022-06-21 20:00:00,4214733,234.63,235.31,236.61,234.03
2022-06-21 21:00:00,2022-06-21 21:00:00,16764,235.88,235.33,236.28,235.21
2022-06-21 22:00:00,2022-06-21 22:00:00,19224,236.24,234.95,237.27,234.71
2022-06-22 11:00:00,2022-06-22 11:00:00,12782,231.53,230.67,231.66,230.39
2022-06-22 12:00:00,2022-06-22 12:00:00,192036,230.65,231.06,231.17,229.75
2022-06-22 13:00:00,2022-06-22 13:00:00,3879888,231.06,239.94,240.65,230.18
2022-06-22 14:00:00,2022-06-22 14:00:00,3842479,239.86,242.69,244.37,237.34
2022-06-22 15:00:00,2022-06-22 15:00:00,2401421,242.7,235.54,242.9,235.4
2022-06-22 16:00:00,2022-06-22 16:00:00,1935815,235.52,237.76,237.77,234.84
2022-06-22 17:00:00,2022-06-22 17:00:00,1106245,237.75,236.68,238.45,236.07
2022-06-22 18:00:00,2022-06-22 18:00:00,1484485,236.68,235.26,237.77,233.55
2022-06-22 19:00:00,2022-06-22 19:00:00,2608248,235.21,233.66,236.01,232.4
2022-06-22 20:00:00,2022-06-22 20:00:00,2371803,233.66,232.58,234.07,232.58
2022-06-22 21:00:00,2022-06-22 21:00:00,19833,232.54,233.1,233.31,232.54
2022-06-22 22:00:00,2022-06-22 22:00:00,27900,233.15,232.32,233.35,232.16
2022-06-23 11:00:00,2022-06-23 11:00:00,6573,237.46,236.21,237.57,236.15
2022-06-23 12:00:00,2022-06-23 12:00:00,207855,236.37,235.46,237.27,234.15
2022-06-23 13:00:00,2022-06-23 13:00:00,4665030,235.46,229.94,237.14,226.84
2022-06-23 14:00:00,2022-06-23 14:00:00,3911730,230.0,236.03,236.28,229.52
2022-06-23 15:00:00,2022-06-23 15:00:00,2160700,236.09,233.06,236.74,232.72
2022-06-23 16:00:00,2022-06-23 16:00:00,2249945,233.08,228.36,233.27,228.2
2022-06-23 17:00:00,2022-06-23 17:00:00,2190264,228.37,228.75,229.41,226.34
2022-06-23 18:00:00,2022-06-23 18:00:00,1650845,228.76,229.81,230.66,227.87
2022-06-23 19:00:00,2022-06-23 19:00:00,3053827,229.85,232.74,234.3,228.76
2022-06-23 20:00:00,2022-06-23 20:00:00,1976370,232.69,231.79,233.01,231.5
2022-06-23 21:00:00,2022-06-23 21:00:00,17679,231.68,232.0,232.32,231.65
2022-06-23 22:00:00,2022-06-23 22:00:00,5567,232.12,232.16,232.78,231.84
2022-06-24 11:00:00,2022-06-24 11:00:00,6355,234.25,233.32,234.55,233.15
2022-06-24 12:00:00,2022-06-24 12:00:00,83406,233.41,234.2,234.39,233.18
2022-06-24 13:00:00,2022-06-24 13:00:00,3807055,234.19,239.9,240.77,233.7
2022-06-24 14:00:00,2022-06-24 14:00:00,4255185,239.91,240.63,243.6,239.33
2022-06-24 15:00:00,2022-06-24 15:00:00,2074970,240.62,241.08,242.02,239.55
2022-06-24 16:00:00,2022-06-24 16:00:00,1440445,241.11,242.11,242.32,240.28
2022-06-24 17:00:00,2022-06-24 17:00:00,1454852,242.12,241.47,242.98,241.33
2022-06-24 18:00:00,2022-06-24 18:00:00,1006712,241.49,242.06,242.83,241.13
2022-06-24 19:00:00,2022-06-24 19:00:00,3277294,242.05,243.17,243.42,240.93
2022-06-24 20:00:00,2022-06-24 20:00:00,6363661,243.2,242.95,243.55,242.5
2022-06-24 21:00:00,2022-06-24 21:00:00,27745,242.96,242.7,242.96,242.55
2022-06-24 22:00:00,2022-06-24 22:00:00,7836,242.71,242.88,243.11,242.62
2022-06-25 07:00:00,2022-06-25 07:00:00,294,242.61,243.85,244.3,242.25
2022-06-25 08:00:00,2022-06-25 08:00:00,55,242.78,243.67,243.85,242.56
2022-06-25 09:00:00,2022-06-25 09:00:00,67,243.81,243.41,244.48,242.87
2022-06-25 10:00:00,2022-06-25 10:00:00,142,243.32,245.48,245.48,242.7
2022-06-25 11:00:00,2022-06-25 11:00:00,142,245.71,243.32,245.71,243.14
2022-06-25 12:00:00,2022-06-25 12:00:00,58,244.39,243.49,244.57,242.43
2022-06-25 13:00:00,2022-06-25 13:00:00,15,243.58,243.67,243.67,242.52
2022-06-25 14:00:00,2022-06-25 14:00:00,70,242.61,243.58,244.03,242.52
2022-06-25 15:00:00,2022-06-25 15:00:00,27,243.67,243.85,243.85,242.61
2022-06-26 07:00:00,2022-06-26 07:00:00,48,243.94,243.77,244.98,243.77
2022-06-26 08:00:00,2022-06-26 08:00:00,136,243.37,243.37,245.12,243.01
2022-06-26 09:00:00,2022-06-26 09:00:00,161,244.75,243.94,245.03,242.74
2022-06-26 10:00:00,2022-06-26 10:00:00,109,242.7,245.03,245.48,242.7
2022-06-26 11:00:00,2022-06-26 11:00:00,170,243.95,243.86,246.3,243.82
2022-06-26 12:00:00,2022-06-26 12:00:00,203,245.21,246.14,247.78,244.95
2022-06-26 13:00:00,2022-06-26 13:00:00,118,246.05,245.32,246.95,245.0
2022-06-26 14:00:00,2022-06-26 14:00:00,106,245.23,244.95,246.67,244.59
2022-06-26 15:00:00,2022-06-26 15:00:00,197,246.07,245.27,246.44,244.59
2022-06-27 11:00:00,2022-06-27 11:00:00,11133,247.17,247.65,248.05,246.72
2022-06-27 12:00:00,2022-06-27 12:00:00,174815,247.64,247.0,248.04,246.04
2022-06-27 13:00:00,2022-06-27 13:00:00,4016167,246.98,244.52,249.61,241.07
2022-06-27 14:00:00,2022-06-27 14:00:00,3222036,244.52,246.3,247.88,242.43
2022-06-27 15:00:00,2022-06-27 15:00:00,1429324,246.32,243.99,246.61,243.55
2022-06-27 16:00:00,2022-06-27 16:00:00,1374524,244.0,242.73,244.17,241.1
2022-06-27 17:00:00,2022-06-27 17:00:00,1202982,242.73,240.57,242.88,240.13
2022-06-27 18:00:00,2022-06-27 18:00:00,1016636,240.59,241.97,243.13,240.32
2022-06-27 19:00:00,2022-06-27 19:00:00,1807173,241.92,242.43,242.73,240.6
2022-06-27 20:00:00,2022-06-27 20:00:00,3865706,242.47,242.72,243.59,242.32
2022-06-27 21:00:00,2022-06-27 21:00:00,15558,242.93,242.78,243.05,242.67
2022-06-27 22:00:00,2022-06-27 22:00:00,7833,242.81,242.39,242.81,242.25
2022-06-28 11:00:00,2022-06-28 11:00:00,5870,244.32,244.27,244.52,243.94
2022-06-28 12:00:00,2022-06-28 12:00:00,75218,244.27,243.17,244.27,242.76
2022-06-28 13:00:00,2022-06-28 13:00:00,2931342,243.11,245.76,247.47,241.56
2022-06-28 14:00:00,2022-06-28 14:00:00,3544109,245.72,240.47,246.79,239.04
2022-06-28 15:00:00,2022-06-28 15:00:00,2730870,240.48,234.0,241.22,233.81
2022-06-28 16:00:00,2022-06-28 16:00:00,2066152,234.05,234.15,234.91,232.68
2022-06-28 17:00:00,2022-06-28 17:00:00,1623939,234.12,231.94,234.15,231.22
2022-06-28 18:00:00,2022-06-28 18:00:00,1495061,231.87,231.35,232.72,230.49
2022-06-28 19:00:00,2022-06-28 19:00:00,2642476,231.34,230.3,232.13,230.02
2022-06-28 20:00:00,2022-06-28 20:00:00,1915930,230.34,230.01,230.66,228.72
2022-06-28 21:00:00,2022-06-28 21:00:00,24645,230.07,229.73,230.07,229.42
2022-06-28 22:00:00,2022-06-28 22:00:00,13694,229.73,230.03,230.4,229.73
2022-06-29 11:00:00,2022-06-29 11:00:00,5958,226.96,228.2,228.35,226.75
2022-06-29 12:00:00,2022-06-29 12:00:00,193400,228.12,227.76,229.78,227.33
2022-06-29 13:00:00,2022-06-29 13:00:00,3874748,227.76,225.06,228.88,221.52
2022-06-29 14:00:00,2022-06-29 14:00:00,2815039,225.09,223.07,227.29,222.09
2022-06-29 15:00:00,2022-06-29 15:00:00,2344730,223.1,222.83,223.56,220.04
2022-06-29 16:00:00,2022-06-29 16:00:00,1199858,222.81,221.93,223.07,220.13
2022-06-29 17:00:00,2022-06-29 17:00:00,1260588,221.93,224.05,224.33,221.6
2022-06-29 18:00:00,2022-06-29 18:00:00,1016100,224.0,224.19,225.25,223.61
2022-06-29 19:00:00,2022-06-29 19:00:00,2240430,224.19,226.18,226.78,223.77
2022-06-29 20:00:00,2022-06-29 20:00:00,1036373,226.1,226.32,226.67,225.39
2022-06-29 21:00:00,2022-06-29 21:00:00,8182,226.32,226.21,226.38,226.05
2022-06-29 22:00:00,2022-06-29 22:00:00,7252,226.22,226.01,226.26,225.93
2022-06-30 11:00:00,2022-06-30 11:00:00,7176,221.56,221.83,221.91,221.22
2022-06-30 12:00:00,2022-06-30 12:00:00,455873,221.76,221.93,223.57,220.02
2022-06-30 13:00:00,2022-06-30 13:00:00,3486648,221.93,222.18,226.88,220.86
2022-06-30 14:00:00,2022-06-30 14:00:00,4201076,222.19,219.7,222.33,216.65
2022-06-30 15:00:00,2022-06-30 15:00:00,2868058,219.76,226.38,226.71,218.97
2022-06-30 16:00:00,2022-06-30 16:00:00,1966761,226.32,225.39,227.14,223.27
2022-06-30 17:00:00,2022-06-30 17:00:00,1298230,225.43,225.64,226.38,223.67
2022-06-30 18:00:00,2022-06-30 18:00:00,1063012,225.7,223.23,225.87,222.84
2022-06-30 19:00:00,2022-06-30 19:00:00,3165627,223.18,222.42,223.41,220.68
2022-06-30 20:00:00,2022-06-30 20:00:00,2437079,222.42,222.12,222.72,221.96
2022-06-30 21:00:00,2022-06-30 21:00:00,15545,222.18,221.53,222.26,221.43
2022-06-30 22:00:00,2022-06-30 22:00:00,15912,221.51,221.23,222.09,221.02
2022-07-01 11:00:00,2022-07-01 11:00:00,3464,223.37,223.05,223.6,222.82
2022-07-01 12:00:00,2022-07-01 12:00:00,118894,222.91,224.3,225.22,222.8
2022-07-01 13:00:00,2022-07-01 13:00:00,2779412,224.3,226.38,227.87,222.42
2022-07-01 14:00:00,2022-07-01 14:00:00,3066924,226.48,222.17,227.94,220.0
2022-07-01 15:00:00,2022-07-01 15:00:00,1655324,222.11,221.6,224.36,221.32
2022-07-01 16:00:00,2022-07-01 16:00:00,1078673,221.65,220.58,222.83,220.49
2022-07-01 17:00:00,2022-07-01 17:00:00,972164,220.57,221.88,222.47,219.91
2022-07-01 18:00:00,2022-07-01 18:00:00,862194,221.91,222.57,222.83,220.57
2022-07-01 19:00:00,2022-07-01 19:00:00,2439406,222.57,225.02,225.06,221.54
2022-07-01 20:00:00,2022-07-01 20:00:00,1352739,225.02,224.4,225.03,224.32
2022-07-01 21:00:00,2022-07-01 21:00:00,20448,224.43,224.2,224.47,224.2
2022-07-01 22:00:00,2022-07-01 22:00:00,7964,224.32,224.4,224.4,224.0
2022-07-02 07:00:00,2022-07-02 07:00:00,9,224.5,224.34,224.5,224.34
2022-07-02 08:00:00,2022-07-02 08:00:00,18,224.27,223.93,224.27,223.93
2022-07-02 09:00:00,2022-07-02 09:00:00,3,223.81,223.81,223.81,223.81
2022-07-02 10:00:00,2022-07-02 10:00:00,21,223.73,223.58,224.71,223.58
2022-07-02 11:00:00,2022-07-02 11:00:00,9,224.41,224.56,224.56,224.41
2022-07-02 12:00:00,2022-07-02 12:00:00,48,224.67,224.27,224.94,223.66
2022-07-02 13:00:00,2022-07-02 13:00:00,15,224.19,225.09,225.09,224.12
2022-07-02 14:00:00,2022-07-02 14:00:00,15,224.12,225.25,225.25,224.12
